date,diversity,tmrca,netau,serialInterval,antigenicDiversity,totalN,totalS,totalI,totalR,totalCases,northDiversity,northTmrca,northNetau,northSerialInterval,northAntigenicDiversity,northN,northS,northI,northR,northCases,tropicsDiversity,tropicsTmrca,tropicsNetau,tropicsSerialInterval,tropicsAntigenicDiversity,tropicsN,tropicsS,tropicsI,tropicsR,tropicsCases,southDiversity,southTmrca,southNetau,southSerialInterval,southAntigenicDiversity,southN,southS,southI,southR,southCases
4.5208,2.6455,2.1895,8.8378,0.01372,0.7900,3000000,2947296,52704,0,107085,1.7143,2.1886,3.1491,0.01350,1.2562,1000000,999031,969,0,1972,2.7753,2.1890,19.5695,0.01288,0.5917,1000000,989736,10264,0,20709,2.5373,2.1888,4.7237,0.01343,0.7753,1000000,958529,41471,0,84404
4.5482,2.7329,2.2162,9.7847,0.01500,0.8242,3000000,2957278,42722,0,85676,1.7638,2.2156,2.1238,0.01324,1.2779,1000000,999001,999,0,1962,2.9610,2.2167,27.3973,0.01378,0.6481,1000000,990102,9898,0,19530,2.4919,2.2153,10.9589,0.01470,0.8321,1000000,968175,31825,0,64184
4.5756,2.8078,2.2437,17.1233,0.01396,0.8731,3000000,2967680,32320,0,64845,1.7181,2.2419,2.0756,0.01342,1.2828,1000000,998981,1019,0,2100,2.9672,2.2442,34.2466,0.01310,0.7136,1000000,990401,9599,0,19261,2.5079,2.2440,18.2648,0.01586,0.9004,1000000,978298,21702,0,43484
4.6030,2.9089,2.2708,30.4414,0.01586,1.0061,3000000,2975255,24745,0,48865,1.7119,2.2692,3.0107,0.01268,1.3104,1000000,998887,1113,0,2245,2.9255,2.2716,13.6986,0.01410,0.7755,1000000,990779,9221,0,18134,2.6365,2.2711,12.4533,0.01691,1.0913,1000000,985589,14411,0,28486
4.6304,3.0913,2.2990,18.2648,0.01508,1.1468,3000000,2980656,19344,0,38238,1.6003,2.2962,2.5605,0.01295,1.1683,1000000,998588,1412,0,2752,2.9651,2.2989,12.4533,0.01418,0.8579,1000000,991316,8684,0,17219,2.8172,2.2989,8.8378,0.01628,1.2957,1000000,990752,9248,0,18267
4.6578,3.0184,2.3255,13.6986,0.01383,1.1891,3000000,2983926,16074,0,31929,1.3924,2.3259,2.7126,0.01216,1.0784,1000000,998281,1719,0,3473,3.0094,2.3266,12.4533,0.01328,0.9423,1000000,991819,8181,0,16459,2.8804,2.3249,3.6049,0.01595,1.4635,1000000,993826,6174,0,11997
4.6852,3.2992,2.3538,21.0748,0.01415,1.3169,3000000,2985252,14748,0,28895,1.1843,2.3508,2.1918,0.01148,0.8024,1000000,997671,2329,0,4589,3.1046,2.3538,18.2648,0.01295,1.0401,1000000,991986,8014,0,15734,2.8741,2.3532,2.7956,0.01567,1.4925,1000000,995595,4405,0,8572
4.7126,3.1056,2.3808,10.1471,0.01356,1.2929,3000000,2985707,14293,0,28405,1.0305,2.3804,2.3416,0.01177,0.6541,1000000,996425,3575,0,6864,3.1457,2.3812,12.4533,0.01396,1.0858,1000000,992592,7408,0,14925,2.7943,2.3774,4.7237,0.01647,1.3893,1000000,996690,3310,0,6616
4.7400,2.9418,2.4086,9.4473,0.01306,1.1700,3000000,2984209,15791,0,31053,0.9992,2.4026,2.3824,0.01134,0.6442,1000000,994315,5685,0,11032,3.3353,2.4086,9.1324,0.01358,1.0876,1000000,992713,7287,0,14489,2.4231,2.4075,5.3720,0.01508,1.1446,1000000,997181,2819,0,5532
4.7674,2.6233,2.4360,8.0580,0.01260,1.0447,3000000,2981213,18787,0,37190,1.0136,2.4348,2.9459,0.01086,0.5907,1000000,990895,9105,0,18092,3.2108,2.4358,8.0580,0.01312,1.1186,1000000,992817,7183,0,14175,2.3625,2.4352,12.4533,0.01436,1.0178,1000000,997501,2499,0,4923
4.7948,2.2402,2.4623,8.0580,0.01206,0.8588,3000000,2975720,24280,0,48262,1.0087,2.4618,3.2232,0.01109,0.5540,1000000,984997,15003,0,29495,3.3016,2.4633,15.2207,0.01390,1.0595,1000000,992869,7131,0,14452,2.3636,2.4514,4.6436,0.01427,0.9686,1000000,997854,2146,0,4315
4.8222,2.0089,2.4903,10.5374,0.01193,0.7939,3000000,2966977,33023,0,64841,1.0002,2.4811,3.8588,0.01096,0.5586,1000000,976896,23104,0,45473,3.2079,2.4904,7.4047,0.01362,1.0179,1000000,992226,7774,0,15254,2.5824,2.3099,2.9459,0.01403,0.9313,1000000,997855,2145,0,4114
4.8496,1.8118,2.5162,6.6823,0.01183,0.7241,3000000,2957839,42161,0,84628,1.0413,2.3358,6.6823,0.01170,0.5632,1000000,967557,32443,0,64955,3.2065,2.5173,10.5374,0.01338,1.0543,1000000,992308,7692,0,15633,2.5679,2.3368,2.3618,0.01258,0.9191,1000000,997974,2026,0,4040
4.8770,1.7584,2.5438,9.4473,0.01251,0.6994,3000000,2951125,48875,0,98205,1.0807,2.3597,6.0883,0.01164,0.6267,1000000,961083,38917,0,78498,3.0641,2.5449,8.0580,0.01333,0.8643,1000000,992039,7961,0,15755,2.7668,2.3642,3.3009,0.01297,1.0003,1000000,998003,1997,0,3952
4.9044,1.7522,2.5714,21.0748,0.01319,0.6860,3000000,2949532,50468,0,102306,1.1170,2.5612,11.9119,0.01281,0.6031,1000000,960319,39681,0,80687,3.0991,2.5723,10.5374,0.01378,0.8786,1000000,991378,8622,0,17207,2.6386,2.3918,3.0441,0.01382,0.8696,1000000,997835,2165,0,4412
4.9318,1.8853,2.5985,18.2648,0.01425,0.7292,3000000,2955161,44839,0,91287,1.1442,2.4023,19.5695,0.01338,0.6491,1000000,966512,33488,0,68273,3.0471,2.5995,12.4533,0.01309,0.8271,1000000,990921,9079,0,18374,2.6090,2.4195,2.5135,0.01264,0.9202,1000000,997728,2272,0,4640
4.9592,1.9957,2.6218,39.1389,0.01404,0.7787,3000000,2962847,37153,0,74366,1.1847,2.4353,30.4414,0.01477,0.7024,1000000,974069,25931,0,51591,3.0047,2.6275,13.0463,0.01322,0.8027,1000000,991113,8887,0,18168,2.5987,2.4464,3.0441,0.01251,0.8941,1000000,997665,2335,0,4607
4.9866,2.1768,2.6510,34.2466,0.01494,0.8258,3000000,2970875,29125,0,58450,1.2282,2.4682,27.3973,0.01546,0.7181,1000000,982061,17939,0,35800,2.7764,2.6537,16.1160,0.01388,0.7901,1000000,991196,8804,0,17855,2.3773,2.4742,2.0756,0.01363,0.9479,1000000,997618,2382,0,4795
5.0140,2.5302,2.6812,54.7945,0.01514,0.8917,3000000,2976667,23333,0,46636,1.2701,2.4944,68.4932,0.01638,0.7851,1000000,988019,11981,0,23763,2.7916,2.6821,27.3973,0.01308,0.7595,1000000,991093,8907,0,17898,2.0393,2.5012,2.1075,0.01329,0.9116,1000000,997555,2445,0,4975
5.0414,2.6818,2.7074,68.4932,0.01448,0.9302,3000000,2980604,19396,0,38493,1.3310,2.5203,68.4932,0.01631,0.8645,1000000,992298,7702,0,15177,2.5450,2.7097,16.1160,0.01275,0.8031,1000000,991075,8925,0,17864,1.9214,2.5284,3.4247,0.01336,0.9302,1000000,997231,2769,0,5452
5.0688,2.8983,2.7352,30.4414,0.01482,1.0517,3000000,2983380,16620,0,33163,1.3747,2.5537,34.2466,0.01714,0.9382,1000000,995327,4673,0,9246,2.6617,2.7334,17.1233,0.01415,0.8202,1000000,991129,8871,0,17777,1.7993,2.5558,3.5125,0.01332,0.9360,1000000,996924,3076,0,6140
5.0962,3.1938,2.7567,27.3973,0.01338,1.1123,3000000,2985346,14654,0,29272,1.4346,2.5790,24.9066,0.01596,1.0151,1000000,997149,2851,0,5671,2.7201,2.7623,13.0463,0.01410,0.8537,1000000,991848,8152,0,16385,1.7921,2.5833,3.8052,0.01197,0.9541,1000000,996349,3651,0,7216
5.1236,3.1952,2.7789,13.0463,0.01391,1.1250,3000000,2985760,14240,0,28447,1.4546,2.6052,27.3973,0.01521,1.0449,1000000,998012,1988,0,3859,2.7220,2.7782,8.5616,0.01330,0.9442,1000000,991953,8047,0,16159,1.5978,2.6107,2.6860,0.01267,0.9642,1000000,995795,4205,0,8429
5.1510,3.3812,2.8068,10.9589,0.01342,1.1645,3000000,2985596,14404,0,28756,1.5151,2.6363,9.4473,0.01642,1.1144,1000000,998579,1421,0,2739,2.6579,2.8142,6.2267,0.01336,0.9669,1000000,992165,7835,0,15781,1.3312,2.6373,2.7674,0.01194,0.9243,1000000,994852,5148,0,10236
5.1784,3.4194,2.6656,10.1471,0.01307,1.0810,3000000,2984772,15228,0,30562,1.5388,2.6653,6.6823,0.01531,1.0419,1000000,998990,1010,0,2096,2.5790,2.6659,8.8378,0.01278,0.9518,1000000,992371,7629,0,15226,1.2424,2.6645,2.3824,0.01226,0.9531,1000000,993411,6589,0,13240
5.2058,3.2789,2.6932,7.0249,0.01317,1.0796,3000000,2983283,16717,0,33336,1.6077,2.6933,3.7023,0.01546,0.8823,1000000,999218,782,0,1604,2.6386,2.8658,8.5616,0.01349,0.9944,1000000,992699,7301,0,14655,1.2346,2.6934,4.4189,0.01291,0.9364,1000000,991366,8634,0,17077
5.2332,3.1709,2.7205,14.4196,0.01222,1.0902,3000000,2980006,19994,0,39784,1.8292,2.7195,3.3824,0.01470,0.8203,1000000,999312,688,0,1361,2.7010,2.8977,12.4533,0.01325,0.9861,1000000,992513,7487,0,14852,1.1285,2.7190,8.0580,0.01134,0.8469,1000000,988181,11819,0,23571
5.2605,2.7833,2.7478,11.4155,0.01256,1.0012,3000000,2976097,23903,0,47493,2.0604,2.7471,3.5125,0.01340,0.6923,1000000,999413,587,0,1167,2.5160,2.7477,14.4196,0.01312,0.8860,1000000,992551,7449,0,14885,1.0986,2.7473,7.8278,0.01152,0.8078,1000000,984133,15867,0,31441
5.2879,2.6677,2.7747,13.0463,0.01227,0.9182,3000000,2970041,29959,0,59384,2.4789,2.7749,4.2808,0.01379,0.6314,1000000,999488,512,0,960,2.4011,2.7755,14.4196,0.01370,0.8262,1000000,992307,7693,0,15184,1.1426,2.7751,7.6104,0.01217,0.7978,1000000,978246,21754,0,43240
5.3153,2.4899,2.8030,15.2207,0.01267,0.8935,3000000,2964804,35196,0,70772,2.4600,2.8025,3.1491,0.01541,0.4933,1000000,999549,451,0,846,2.5035,2.8027,13.0463,0.01362,0.7720,1000000,992644,7356,0,14793,1.1304,2.8023,13.0463,0.01186,0.7294,1000000,972611,27389,0,55133
5.3427,2.5129,2.8301,21.0748,0.01290,0.8704,3000000,2961376,38624,0,77653,3.1729,2.8301,4.6436,0.01508,0.4713,1000000,999588,412,0,888,2.6846,2.8300,24.9066,0.01366,0.7584,1000000,992554,7446,0,14866,1.1858,2.8303,15.2207,0.01214,0.7416,1000000,969234,30766,0,61899
5.3701,2.4573,2.8578,45.6621,0.01331,0.7993,3000000,2961702,38298,0,78168,3.3175,2.8571,6.0883,0.01456,0.4623,1000000,999648,352,0,766,2.8414,2.8575,24.9066,0.01270,0.7021,1000000,992837,7163,0,14604,1.1804,2.8553,39.1389,0.01328,0.7240,1000000,969217,30783,0,62798
5.3975,2.4579,2.8845,21.0748,0.01359,0.8428,3000000,2964722,35278,0,70997,3.4316,2.8842,4.8924,0.01497,0.4987,1000000,999726,274,0,561,2.9549,2.8841,17.1233,0.01281,0.7011,1000000,992764,7236,0,14504,1.1892,2.8844,21.0748,0.01445,0.7951,1000000,972232,27768,0,55932
5.4249,2.5034,2.9119,68.4932,0.01346,0.8136,3000000,2970262,29738,0,60069,3.4848,2.9123,7.2098,0.01567,0.5450,1000000,999768,232,0,475,3.1094,2.9121,21.0748,0.01307,0.7447,1000000,992933,7067,0,14184,1.1878,2.9100,54.7945,0.01397,0.7132,1000000,977561,22439,0,45410
5.4523,2.6998,2.9395,30.4414,0.01392,0.8880,3000000,2975579,24421,0,48699,3.3070,2.9395,4.8065,0.01477,0.6420,1000000,999823,177,0,373,3.1057,2.9400,13.6986,0.01386,0.7384,1000000,993239,6761,0,13682,1.2064,2.9384,45.6621,0.01607,0.7979,1000000,982517,17483,0,34644
5.4797,2.7926,2.9670,54.7945,0.01486,0.9143,3000000,2980125,19875,0,39562,3.3033,2.9673,6.2267,0.01339,0.9109,1000000,999829,171,0,321,3.3894,2.9673,22.8311,0.01387,0.7718,1000000,993438,6562,0,13057,1.2532,2.9623,45.6621,0.01522,0.8299,1000000,986858,13142,0,26184
5.5071,3.0506,2.9941,54.7945,0.01459,0.9531,3000000,2983765,16235,0,32187,3.4650,2.9945,6.0883,0.01409,0.8849,1000000,999805,195,0,375,3.6401,2.9948,13.0463,0.01360,0.8369,1000000,993481,6519,0,12887,1.3124,2.9929,39.1389,0.01507,0.8864,1000000,990479,9521,0,18925
5.5345,3.0410,3.0218,34.2466,0.01627,0.9684,3000000,2986405,13595,0,26691,3.0704,3.0218,6.5232,0.01370,0.9328,1000000,999851,149,0,323,3.6421,3.0221,17.1233,0.01344,0.8428,1000000,993514,6486,0,12785,1.3224,3.0189,30.4414,0.01599,0.9573,1000000,993040,6960,0,13583
5.5619,3.3505,3.0492,22.8311,0.01522,1.0577,3000000,2988160,11840,0,23507,2.4145,3.0493,3.5125,0.01203,1.0743,1000000,999842,158,0,303,3.8552,3.0495,14.4196,0.01312,0.8702,1000000,993448,6552,0,13002,1.3448,3.0463,54.7945,0.01692,1.0523,1000000,994870,5130,0,10202
5.5893,3.3883,3.0767,45.6621,0.01469,1.1081,3000000,2989684,10316,0,20629,2.0414,3.0760,2.7674,0.01284,0.8969,1000000,999835,165,0,347,3.7219,3.0768,15.2207,0.01357,0.8844,1000000,993693,6307,0,12555,1.3979,3.0736,24.9066,0.01470,1.1431,1000000,996156,3844,0,7727
5.6167,3.2857,3.1042,22.8311,0.01425,1.1579,3000000,2990299,9701,0,19212,2.0786,3.1034,2.7956,0.01240,0.8748,1000000,999864,136,0,317,3.7564,3.1042,22.8311,0.01382,0.9150,1000000,993482,6518,0,12805,1.4406,3.1037,9.7847,0.01637,1.1810,1000000,996953,3047,0,6090
5.6441,3.0894,3.1315,24.9066,0.01377,1.2903,3000000,2990528,9472,0,18634,1.5496,3.1300,1.7790,0.01406,0.8538,1000000,999831,169,0,320,3.4839,3.1315,16.1160,0.01287,1.0054,1000000,993437,6563,0,13023,1.4143,3.1270,11.4155,0.01556,1.2319,1000000,997260,2740,0,5291
5.6715,3.0635,3.1584,17.1233,0.01451,1.2656,3000000,2990261,9739,0,19432,1.3305,3.1462,2.0145,0.01396,0.8370,1000000,999821,179,0,330,3.3942,3.1592,13.6986,0.01299,1.1463,1000000,992923,7077,0,14225,1.4046,3.1532,7.0249,0.01361,1.0883,1000000,997517,2483,0,4877
5.6989,2.9471,3.1859,7.2098,0.01353,1.3550,3000000,2990150,9850,0,19852,1.2573,0.8447,1.4730,0.01220,0.7836,1000000,999780,220,0,467,3.2378,3.1862,6.0883,0.01319,1.2867,1000000,992575,7425,0,14911,1.3922,3.1758,11.4155,0.01549,1.0767,1000000,997795,2205,0,4474
5.7263,2.5706,3.2134,3.7530,0.01259,1.2967,3000000,2989145,10855,0,21408,1.3869,3.2084,1.2625,0.01117,0.7168,1000000,999689,311,0,620,2.8178,3.2136,2.7956,0.01204,1.3554,1000000,991474,8526,0,16896,1.3326,3.2015,5.0736,0.01336,0.8357,1000000,997982,2018,0,3892
5.7537,2.1968,3.2414,1.8895,0.01218,1.2940,3000000,2987507,12493,0,25023,1.3979,3.2395,1.3365,0.01049,0.7600,1000000,999477,523,0,981,2.2587,3.2407,1.3978,0.01209,1.3418,1000000,989882,10118,0,20350,1.3683,3.2370,7.6104,0.01467,0.7539,1000000,998148,1852,0,3692
5.7811,1.8427,3.2685,3.4680,0.01234,1.1429,3000000,2985064,14936,0,29760,1.4422,3.2563,2.0294,0.01076,0.7939,1000000,999029,971,0,1899,2.0007,3.2682,2.1238,0.01195,1.1930,1000000,987817,12183,0,24394,1.3568,3.2525,6.5232,0.01412,0.6168,1000000,998218,1782,0,3467
5.8085,1.7814,3.2951,2.6344,0.01195,1.0183,3000000,2981192,18808,0,37535,1.4744,0.9119,1.8387,0.00995,0.7100,1000000,998110,1890,0,3664,1.5518,3.2959,1.6706,0.01201,1.0156,1000000,984740,15260,0,30577,1.3751,3.2942,6.0883,0.01352,0.5285,1000000,998342,1658,0,3294
5.8359,1.5543,3.3221,4.0891,0.01196,0.8591,3000000,2977225,22775,0,45481,1.5298,0.9396,1.6808,0.01040,0.6903,1000000,996610,3390,0,6640,1.2950,3.3218,2.7956,0.01262,0.8381,1000000,982008,17992,0,35888,1.3968,0.9395,6.8493,0.01384,0.4399,1000000,998607,1393,0,2953
5.8633,1.5177,3.3492,6.0883,0.01184,0.7986,3000000,2970856,29144,0,57559,1.5191,0.9667,1.3699,0.00965,0.6432,1000000,992755,7245,0,13820,1.2221,3.3489,6.2267,0.01308,0.8047,1000000,979366,20634,0,41250,1.4518,3.3444,6.0883,0.01348,0.4706,1000000,998735,1265,0,2489
5.8907,1.6618,3.3764,5.0736,0.01210,0.8410,3000000,2962339,37661,0,74458,1.5737,0.9944,1.3837,0.01065,0.6159,1000000,985598,14402,0,27950,1.2518,3.3748,5.9559,0.01279,0.8112,1000000,977849,22151,0,44240,1.5139,3.3714,6.3715,0.01472,0.5246,1000000,998892,1108,0,2268
5.9181,1.6326,3.4033,4.4189,0.01163,0.7448,3000000,2949643,50357,0,99824,1.5956,1.0218,1.4730,0.00988,0.6142,1000000,972308,27692,0,54105,1.1927,3.4032,13.6986,0.01334,0.8094,1000000,978336,21664,0,43729,1.5858,3.3847,9.4473,0.01396,0.6229,1000000,998999,1001,0,1990
5.9455,1.6894,3.4234,4.4914,0.01161,0.6989,3000000,2935777,64223,0,128698,1.5756,1.0489,1.9431,0.01096,0.5893,1000000,956231,43769,0,87658,1.0988,3.4304,13.6986,0.01376,0.8007,1000000,980384,19616,0,39388,1.6299,3.3958,6.8493,0.01563,0.6968,1000000,999162,838,0,1652
5.9729,1.7227,3.4563,4.4914,0.01303,0.7549,3000000,2927778,72222,0,146187,1.6823,1.0767,2.7397,0.01117,0.6246,1000000,945246,54754,0,111297,1.1022,3.4530,13.6986,0.01389,0.8868,1000000,983254,16746,0,33374,1.6669,1.0762,8.3022,0.01473,0.6241,1000000,999278,722,0,1516
6.0003,1.7412,3.4677,5.8292,0.01312,0.8106,3000000,2933385,66615,0,135377,1.6929,1.1038,3.5581,0.01343,0.6215,1000000,947978,52022,0,105907,1.1318,3.4866,9.7847,0.01495,0.9796,1000000,986142,13858,0,27988,1.7506,1.1038,5.9559,0.01409,0.6574,1000000,999265,735,0,1482
6.0277,1.7629,3.5011,10.9589,0.01459,0.8502,3000000,2948939,51061,0,103042,1.7505,1.1310,7.2098,0.01428,0.6713,1000000,961364,38636,0,78483,1.1175,3.5062,8.3022,0.01486,1.1091,1000000,988201,11799,0,23273,1.8034,1.1311,4.6436,0.01476,0.7065,1000000,999374,626,0,1286
6.0551,1.7904,3.5411,21.0748,0.01548,0.9898,3000000,2964355,35645,0,70928,1.7729,1.1589,9.7847,0.01560,0.7289,1000000,974836,25164,0,50000,1.1418,3.5274,12.4533,0.01420,1.1486,1000000,990104,9896,0,19722,1.8656,1.1585,4.2808,0.01541,0.7884,1000000,999415,585,0,1206
6.0825,1.7602,3.5501,24.9066,0.01570,1.1683,3000000,2976309,23691,0,47134,1.8178,1.1856,19.5695,0.01673,0.8093,1000000,985064,14936,0,29391,1.1333,3.5542,17.1233,0.01483,1.1898,1000000,991722,8278,0,16764,1.8949,1.1862,4.6436,0.01519,0.8450,1000000,999523,477,0,979
6.1099,1.7470,3.5660,45.6621,0.01594,1.2690,3000000,2983780,16220,0,31582,1.9319,1.2136,34.2466,0.01762,0.9451,1000000,991459,8541,0,16586,1.1220,3.5949,17.1233,0.01447,1.1723,1000000,992809,7191,0,14066,1.9726,1.2132,4.7237,0.01492,0.8803,1000000,999512,488,0,930
6.1373,1.6932,1.2407,39.1389,0.01623,1.4740,3000000,2988090,11910,0,23512,1.9688,1.2405,68.4932,0.01889,0.9589,1000000,995051,4949,0,9734,1.1281,1.2379,11.9119,0.01445,1.2287,1000000,993601,6399,0,12653,2.0260,1.2410,4.0891,0.01310,0.9240,1000000,999438,562,0,1125
6.1647,1.6587,1.2674,24.9066,0.01510,1.5656,3000000,2990518,9482,0,18714,1.9927,1.2678,54.7945,0.01738,1.0348,1000000,997183,2817,0,5411,1.1600,1.2649,6.5232,0.01371,1.3560,1000000,993902,6098,0,12087,1.9635,1.2681,2.6093,0.01296,1.0191,1000000,999433,567,0,1216
6.1921,1.5497,1.2953,7.6104,0.01473,1.4944,3000000,2991345,8655,0,17015,1.9952,1.2945,45.6621,0.01728,1.1383,1000000,998371,1629,0,3208,1.1655,1.2786,3.1857,0.01399,1.3117,1000000,993649,6351,0,12498,1.9681,1.2958,1.9026,0.01260,1.0194,1000000,999325,675,0,1309
6.2195,1.5202,1.3225,9.1324,0.01429,1.5105,3000000,2991326,8674,0,17093,2.0164,1.3233,24.9066,0.01848,1.2974,1000000,999033,967,0,1899,1.1920,0.7389,4.8065,0.01367,1.3557,1000000,993069,6931,0,13694,1.9407,1.3233,2.0446,0.01283,1.0434,1000000,999224,776,0,1500
6.2468,1.5047,1.3501,5.7078,0.01158,1.5516,3000000,2990364,9636,0,18976,2.0887,1.3499,19.5695,0.01829,1.4090,1000000,999423,577,0,1154,1.1833,0.7666,5.1693,0.01275,1.3830,1000000,992142,7858,0,15505,1.8900,1.3505,1.6912,0.01132,1.1011,1000000,998799,1201,0,2317
6.2742,1.4516,1.3775,4.2808,0.01288,1.5447,3000000,2988406,11594,0,22909,1.9242,1.3774,7.8278,0.01651,1.7110,1000000,999664,336,0,683,1.1604,0.7941,3.1491,0.01213,1.2812,1000000,990465,9535,0,18748,1.9767,1.3778,1.7340,0.01058,1.1843,1000000,998277,1723,0,3478
6.3016,1.5179,1.4047,3.8052,0.01154,1.5858,3000000,2985348,14652,0,29344,1.7763,1.4041,4.5662,0.01518,1.7597,1000000,999733,267,0,539,1.1357,0.8211,2.6860,0.01246,1.1987,1000000,988502,11498,0,23109,1.9905,1.4049,2.1573,0.01076,1.2612,1000000,997113,2887,0,5696
6.3290,1.4951,1.4321,3.6530,0.01164,1.4648,3000000,2980151,19849,0,39315,1.6690,1.4293,3.8052,0.01364,1.7878,1000000,999705,295,0,577,1.0798,1.4053,2.3824,0.01194,1.1484,1000000,985865,14135,0,28262,1.9939,1.4329,2.1404,0.01110,1.3349,1000000,994581,5419,0,10476
6.3564,1.5819,1.4597,6.5232,0.01161,1.5042,3000000,2971828,28172,0,56179,1.4488,1.4570,1.9998,0.01160,1.3452,1000000,999667,333,0,659,1.0499,0.8762,3.5581,0.01191,1.1088,1000000,983469,16531,0,33555,1.9321,1.4601,2.5135,0.00921,1.4602,1000000,988692,11308,0,21965
6.3838,1.6138,1.4874,4.5662,0.01092,1.4413,3000000,2956251,43749,0,85923,1.3728,1.4871,1.3907,0.01166,1.2124,1000000,999581,419,0,770,1.0210,1.4837,2.7126,0.01212,1.0190,1000000,980670,19330,0,38703,1.7620,1.4875,1.6406,0.00957,1.3444,1000000,976000,24000,0,46450
6.4112,1.5780,1.5141,2.7397,0.01119,1.3162,3000000,2930600,69400,0,137201,1.2839,1.5142,1.7017,0.01033,1.0100,1000000,999539,461,0,960,1.0260,1.5037,4.0290,0.01249,1.0035,1000000,978034,21966,0,44099,1.7076,1.5149,1.5053,0.01034,1.2574,1000000,953027,46973,0,92142
6.4386,1.5766,1.5423,2.6093,0.01184,1.2507,3000000,2903895,96105,0,192843,1.1688,1.5385,2.2274,0.01063,0.9093,1000000,999380,620,0,1298,0.9844,1.5125,4.2150,0.01290,0.9987,1000000,977222,22778,0,45419,1.6022,1.5419,1.5479,0.01026,1.1608,1000000,927293,72707,0,146126
6.4660,1.5749,1.5689,2.7397,0.01249,1.2449,3000000,2899405,100595,0,205163,1.1430,1.5649,3.0107,0.01133,0.7254,1000000,999081,919,0,1885,1.0104,0.9858,5.9559,0.01332,1.1289,1000000,977468,22532,0,44960,1.5822,1.5693,1.3767,0.01239,1.1041,1000000,922856,77144,0,158318
6.4934,1.5024,1.5962,3.1133,0.01424,1.2440,3000000,2919214,80786,0,163917,1.1691,1.5952,2.4462,0.01260,0.8191,1000000,998842,1158,0,2277,0.9894,1.5589,4.4914,0.01363,1.0637,1000000,979124,20876,0,42068,1.5375,1.5971,1.5656,0.01433,1.0399,1000000,941248,58752,0,119572
6.5208,1.4968,1.6237,6.6823,0.01496,1.2766,3000000,2944246,55754,0,111901,1.1950,1.6192,2.8539,0.01215,0.7345,1000000,998368,1632,0,3156,1.0039,1.6073,5.8292,0.01496,1.1105,1000000,982136,17864,0,36075,1.5646,1.6236,2.7397,0.01628,1.0811,1000000,963742,36258,0,72670
6.5482,1.4155,1.6512,15.2207,0.01498,1.3377,3000000,2962809,37191,0,73453,1.2424,1.6230,4.1511,0.01206,0.7826,1000000,997971,2029,0,4149,0.9987,1.6499,10.9589,0.01434,1.1305,1000000,985093,14907,0,30148,1.6463,1.6518,8.8378,0.01835,1.1522,1000000,979745,20255,0,39156
6.5756,1.4088,1.6792,39.1389,0.01572,1.4929,3000000,2973969,26031,0,50965,1.2583,1.6730,5.0736,0.01174,0.8215,1000000,997331,2669,0,5328,0.9903,1.0911,14.4196,0.01423,1.1667,1000000,987634,12366,0,24719,1.6110,1.6784,16.1160,0.01877,1.2443,1000000,989004,10996,0,20918
6.6030,1.3162,1.7033,16.1160,0.01496,1.4942,3000000,2979908,20092,0,39556,1.2519,1.6879,7.6104,0.01173,0.8685,1000000,996226,3774,0,7343,1.0005,1.1197,8.3022,0.01531,1.1775,1000000,989508,10492,0,21118,1.5946,1.7060,27.3973,0.01741,1.3318,1000000,994174,5826,0,11095
6.6304,1.2672,1.7279,13.6986,0.01496,1.5032,3000000,2982854,17146,0,34155,1.2618,1.1493,7.6104,0.01131,0.9366,1000000,994690,5310,0,10364,1.0060,1.1496,5.2687,0.01416,1.2921,1000000,991369,8631,0,17640,1.6186,1.7336,45.6621,0.01925,1.3907,1000000,996795,3205,0,6151
6.6578,1.2359,1.7566,18.2648,0.01358,1.5105,3000000,2982714,17286,0,34498,1.2700,1.1771,9.7847,0.01107,1.2018,1000000,991972,8028,0,15814,1.0210,1.1722,12.4533,0.01441,1.3002,1000000,992675,7325,0,14904,1.5273,1.7589,19.5695,0.01759,1.4436,1000000,998067,1933,0,3780
6.6852,1.2593,1.7841,11.9119,0.01192,1.5864,3000000,2979754,20246,0,39782,1.2872,1.2044,7.2098,0.01100,1.2786,1000000,987500,12500,0,24595,0.9856,1.1937,5.4795,0.01377,1.2582,1000000,993300,6700,0,13133,1.5576,1.7875,11.4155,0.01825,1.6250,1000000,998954,1046,0,2054
6.7126,1.2654,1.8078,8.5616,0.01166,1.5660,3000000,2972889,27111,0,53116,1.2995,1.2321,5.5913,0.01092,1.4473,1000000,980146,19854,0,38836,0.9621,0.7810,8.5616,0.01340,1.2001,1000000,993416,6584,0,13010,1.6303,1.8147,10.9589,0.01817,1.7980,1000000,999327,673,0,1270
6.7400,1.2550,1.8341,3.9706,0.01195,1.5727,3000000,2962584,37416,0,74211,1.2659,1.2581,3.3009,0.01108,1.4749,1000000,969715,30285,0,60103,0.9747,0.8238,6.8493,0.01304,1.1909,1000000,993351,6649,0,13131,1.4417,1.8422,5.5913,0.01760,1.6827,1000000,999518,482,0,977
6.7674,1.2312,1.8530,3.2616,0.01143,1.4689,3000000,2948561,51439,0,101825,1.2412,1.2836,2.2642,0.01127,1.5061,1000000,955738,44262,0,87501,0.9583,1.2804,6.3715,0.01306,1.1334,1000000,993237,6763,0,13509,1.3972,1.8705,3.4680,0.01534,1.5725,1000000,999586,414,0,815
